time/fps,per/beta,_timestamp,rollout/ep_rew_mean,locals/num_collected_steps,global_step,trajectory/video,rollout/ep_len_mean,rollout/exploration_rate,_step,per/max_priority,train/loss,train/n_updates,locals/infos_0_lives,locals/rewards,eval/mean_ep_length,_runtime,time/_episode_num,locals/num_collected_episodes,eval/mean_reward,train/learning_rate,run
,,1780138262.5713046,,,4742766.0,,,,22043,,,,,,,0.571954368,6015.0,,,,Dueling DDQN+PER
119.0,,1780138262.5713272,,,4742766.0,,,,22044,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138288.8030376,,4.0,4745840.0,,,,22050,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138319.957618,,,4749492.0,,,,22065,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,,1780138358.0952835,,,4752322.0,,,,22089,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138358.0953238,,,4752322.0,,,,22090,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780138358.0962734,,,4752322.0,,,,22094,312.03348,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138358.0963173,297.69,,4752322.0,,,,22096,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138383.1524923,,,4755260.0,,,0.005,22111,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138383.1525054,,,4755260.0,,,,22112,,,,,,,0.571954368,6031.0,,,,Dueling DDQN+PER
119.0,,1780138383.152518,,,4755260.0,,,,22113,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138383.1525428,,,4755260.0,,,,22115,,0.03963663,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138409.807094,,2.0,4758390.0,,,,22119,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138409.8082058,,,4758390.0,,,,22122,312.03348,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138409.8087072,,,4758390.0,,,,22129,,0.1083681,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138435.7874568,,,4761448.0,,879.8,,22137,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138435.787475,292.62,,4761448.0,,,,22138,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138435.7875123,,,4761448.0,,,,22140,,,,,,,0.571954368,6039.0,,,,Dueling DDQN+PER
119.0,,1780138435.7875319,,,4761448.0,,,,22141,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138462.8968732,,,4764618.0,,,,22158,,,1166154.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138488.6688628,,,4767638.0,,,,22162,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,,1780138488.669001,,,4767638.0,,,0.005,22167,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138488.6696997,,,4767638.0,,,,22170,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780138513.478993,,4.0,4770544.0,,,,22175,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138513.4800634,,,4770544.0,,863.8,,22179,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138537.8764057,,,4773394.0,,,,22200,,,1168348.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138566.6006668,,,4776758.0,,,,22206,312.03348,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138566.600694,268.55,,4776758.0,,,,22208,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138566.600745,,,4776758.0,,,,22212,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780138566.600757,,,4776758.0,,,,22213,,0.06072952,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138593.6052191,,,4779904.0,,845.62,,22221,,,,,,,0.571954368,,,,,Dueling DDQN+PER
119.0,,1780138593.605272,,,4779904.0,,,,22225,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138620.3290198,,,4783030.0,,,,22229,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138620.3302066,,,4783030.0,,839.92,,22235,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138642.47605,,,4785618.0,,,,22246,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,,1780138642.4765298,,,4785618.0,,,,22252,,,,,,,0.571954368,6071.0,,,,Dueling DDQN+PER
,,1780138642.4765544,,,4785618.0,,,,22254,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780138667.8603096,,,4788587.0,,,,22258,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780138667.8612754,,,4788587.0,,,,22262,312.03348,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138667.861366,,,4788587.0,,,,22266,,,,,,,0.571954368,6075.0,,,,Dueling DDQN+PER
119.0,,1780138667.86138,,,4788587.0,,,,22267,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138667.8613937,,,4788587.0,,,,22268,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780138694.6868908,,,4791719.0,,,,22276,312.03348,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138726.9588196,,,4795493.0,,,,22285,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138726.959961,244.35,,4795493.0,,,,22292,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138726.9599874,,,4795493.0,,,,22294,,,,,,,0.571954368,6083.0,,,,Dueling DDQN+PER
,,1780138758.4086075,,1.0,4799177.0,,,,22301,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138758.4097779,,,4799177.0,,,,22304,312.03348,,,,,,0.571954368,,,,,Dueling DDQN+PER
119.0,,1780138758.4098794,,,4799177.0,,,,22309,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138758.4099338,,,4799177.0,,,,22311,,0.2915779,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138786.4401548,,,4800000.0,,,,22313,,,,,,936.4,0.571954368,,,,,Dueling DDQN+PER
,,1780138786.441434,,,4800000.0,,,,22322,,,,,,,0.571954368,6089.0,,,,Dueling DDQN+PER
,,1780138814.5278814,,,4803201.0,,,,22326,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138814.5279195,,,4803201.0,,,,22327,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780138814.5279355,,1.0,4803201.0,,,,22328,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138814.5293162,,,4803201.0,,820.91,,22332,,,,,,,0.571954368,,,,,Dueling DDQN+PER
118.0,,1780138814.5293694,,,4803201.0,,,,22336,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138844.6942694,,1.0,4806737.0,,,,22342,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138844.695395,,,4806737.0,,,,22351,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780138873.823453,,,4810151.0,,,,22357,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,,1780138873.823557,262.47,,4810151.0,,,,22361,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138873.8235836,,,4810151.0,,,,22363,,,,,,,0.571954368,6099.0,,,,Dueling DDQN+PER
,,1780138873.823611,,,4810151.0,,,,22365,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780138873.823637,,,4810151.0,,,,22367,,,1177537.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138903.8739169,,,4813645.0,,,,22369,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780138903.875198,,,4813645.0,,,,22377,,,,,,,0.571954368,6103.0,,,,Dueling DDQN+PER
,,1780138935.6113741,,1.0,4817349.0,,,,22384,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138967.7348716,,,4821091.0,,,,22405,,,,,,,0.571954368,6111.0,,,,Dueling DDQN+PER
,,1780138997.3220568,,,4824541.0,,,,22411,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780138997.3232045,277.22,,4824541.0,,,,22417,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780138997.323257,,,4824541.0,,,,22421,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780139025.4647737,,,4827837.0,,,,22425,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780139025.4659133,,,4827837.0,,,0.005,22432,,,,,,,0.571954368,,,,,Dueling DDQN+PER
118.0,,1780139025.465941,,,4827837.0,,,,22434,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139059.9668062,,,4831871.0,,,,22441,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,,1780139059.966955,,,4831871.0,,,0.005,22446,,,,,,,0.571954368,,,,,Dueling DDQN+PER
118.0,,1780139059.966997,,,4831871.0,,,,22448,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139059.9670122,,,4831871.0,,,,22449,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780139059.9670377,,,4831871.0,,,,22451,,,1182967.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139111.66723,,3.0,4837883.0,,,,22468,,,,,,,0.571954368,,,,,Dueling DDQN+PER
118.0,,1780139111.6681674,,,4837883.0,,,,22476,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139147.6057518,,,4842067.0,,836.77,,22486,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139147.6058204,,,4842067.0,,,,22491,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780139177.0285933,,3.0,4845487.0,,,,22496,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139177.0296528,,,4845487.0,,840.39,,22500,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139177.0297494,,,4845487.0,,,,22506,,0.0963096,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139208.924716,,,4849213.0,,845.95,,22514,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139208.9247298,290.9,,4849213.0,,,,22515,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139208.9248123,,,4849213.0,,,,22521,,,1187303.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139235.1160116,,,4850000.0,,,,22524,,,,2.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139235.117804,,,4850000.0,,,,22534,,,1187499.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139260.951337,,,4853023.0,,,,22548,,,1188255.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139293.4849682,,,4856829.0,,,,22552,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,,1780139323.6634529,,,4860379.0,,,,22564,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
118.0,,1780139323.6644282,,,4860379.0,,,,22573,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,0.8863512,1780139350.41187,,,4863515.0,,,,22581,,,,,,,0.571954368,,,,,Dueling DDQN+PER
118.0,,1780139350.4119554,,,4863515.0,,,,22587,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139350.4119687,,,4863515.0,,,,22588,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780139376.5106423,,1.0,4866569.0,,,,22593,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139376.5114388,,,4866569.0,,866.65,,22597,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139376.5119972,,,4866569.0,,,,22602,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780139376.5120173,,,4866569.0,,,,22603,,0.13248962,,,,,0.571954368,,,,,Dueling DDQN+PER
,0.8869788,1780139403.9974113,,,4869789.0,,,,22609,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139403.997519,,,4869789.0,,,,22614,,,,,,,0.571954368,6167.0,,,,Dueling DDQN+PER
,,1780139403.997562,,,4869789.0,,,,22616,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780139403.9976015,,,4869789.0,,,,22618,,,1192447.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139431.517201,311.12,,4873007.0,,,,22626,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,0.8877936,1780139473.7192404,,,4877939.0,,,,22637,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139473.7193124,,,4877939.0,,,0.005,22641,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139473.7193458,,,4877939.0,,,,22642,,,,,,,0.571954368,6175.0,,,,Dueling DDQN+PER
,,1780139501.1104054,304.55,,4881151.0,,,,22654,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139501.1104183,,,4881151.0,,,0.005,22655,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139501.1104317,,,4881151.0,,,,22656,,,,,,,0.571954368,6179.0,,,,Dueling DDQN+PER
,,1780139532.5994494,,,4884821.0,,,,22664,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,,1780139532.5995462,,,4884821.0,,893.28,,22667,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139532.599559,301.64,,4884821.0,,,,22668,,,,,,,0.571954368,,,,,Dueling DDQN+PER
118.0,,1780139532.5995986,,,4884821.0,,,,22671,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139532.600305,,,4884821.0,,,,22672,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780139563.9946358,,,4888477.0,,,,22680,312.03348,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139594.1452482,,,4891997.0,,,,22692,,,,,"{'bins': [0, 1e-12], '_type': 'histogram', 'values': [1]}",,0.571954368,,,,,Dueling DDQN+PER
,0.8891996,1780139594.1453123,,,4891997.0,,,,22693,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139594.1454804,,,4891997.0,,,,22701,,0.13700911,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139594.1455004,,,4891997.0,,,,22702,,,1197999.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139613.4550471,,1.0,4894253.0,,,,22705,,,,,,,0.571954368,,,,,Dueling DDQN+PER
118.0,,1780139613.4563553,,,4894253.0,,,,22713,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139636.481434,,,4896946.0,,,,22722,312.03348,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139636.481449,,,4896946.0,,867.95,,22723,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139636.4815185,,,4896946.0,,,,22728,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780139661.3253658,,,4899864.0,,,,22736,312.03348,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139678.5378544,,3.0,4900000.0,,,,22749,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139678.5393283,,,4900000.0,,,,22752,312.03348,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139678.5393436,,,4900000.0,,,0.005,22753,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139678.5393584,,,4900000.0,,,,22754,,,,,,,0.571954368,6204.0,,,,Dueling DDQN+PER
,,1780139678.5393858,,,4900000.0,,,,22756,,0.04733067,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139678.5393987,,,4900000.0,,,,22757,,,1199999.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139699.1899023,,,4902412.0,,,,22759,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,0.8902408,1780139699.1913495,,,4902412.0,,,,22762,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139699.1914394,,,4902412.0,,,0.005,22766,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139728.2563562,,,4905824.0,,,,22773,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780139728.2563734,,4.0,4905824.0,,,,22774,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139728.257408,,,4905824.0,,,,22781,,,,,,,0.571954368,6211.0,,,,Dueling DDQN+PER
,,1780139754.6873553,,,4908924.0,,,,22787,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780139754.6889842,,,4908924.0,,,,22798,,0.2549451,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139780.5682595,,,4911948.0,,,,22801,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780139804.7255821,,,4914770.0,,,,22814,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139804.7256505,,2.0,4914770.0,,,,22816,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139804.7268093,,,4914770.0,,,,22827,,,1203692.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139831.7605066,,,4917933.0,,,,22828,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139855.9299405,,,4920763.0,,,,22843,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
118.0,,1780139855.9311583,,,4920763.0,,,,22852,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139877.6445887,,,4923297.0,,,,22861,312.03348,,,,,,0.571954368,,,,,Dueling DDQN+PER
118.0,,1780139877.6446605,,,4923297.0,,,,22866,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139877.644674,,,4923297.0,,,,22867,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780139877.6447015,,,4923297.0,,,,22869,,,1205824.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139903.2615461,,,4926293.0,,,,22873,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,,1780139903.261787,,,4926293.0,,,,22883,,,1206573.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780139979.7095351,169.6,,4935243.0,,,,22919,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140004.1876926,,,4938101.0,,,,22926,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140004.1886735,,,4938101.0,,777.22,,22932,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140027.3662896,156.53,,4940824.0,,,,22947,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140027.3664114,,,4940824.0,,,,22953,,,1210205.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140051.0015972,,,4943580.0,,770.11,,22960,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140051.002195,,,4943580.0,,,,22965,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780140051.002211,,,4943580.0,,,,22966,,0.20432189,,,,,0.571954368,,,,,Dueling DDQN+PER
,0.8946304,1780140074.420713,,,4946308.0,,,,22972,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140098.4302452,,,4949124.0,,,,22983,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780140120.0744922,,,4950000.0,,,,22998,,,,2.0,,,0.571954368,,,,,Dueling DDQN+PER
,0.8949996,1780140120.075514,,,4950000.0,,,,23002,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140120.075561,,,4950000.0,,,,23005,,,,,,,0.571954368,6273.0,,,,Dueling DDQN+PER
,,1780140133.064508,,,4951516.0,,,0.005,23017,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140155.0417674,,,4954078.0,,,,23023,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140155.0418246,,,4954078.0,,,,23024,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780140155.0429688,,,4954078.0,,,,23026,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,,1780140155.043041,,,4954078.0,,,,23028,312.03348,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140155.0430555,,,4954078.0,,729.27,,23029,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140177.1215398,,,4956664.0,,,,23042,312.03348,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140177.121579,,,4956664.0,,,0.005,23045,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140199.224732,,,4959244.0,,,,23052,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780140199.2247481,,4.0,4959244.0,,,,23053,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140199.2256875,,,4959244.0,,,,23054,,,,,"{'bins': [0, 1e-12], '_type': 'histogram', 'values': [1]}",,0.571954368,,,,,Dueling DDQN+PER
,,1780140199.2257965,,,4959244.0,,,0.005,23059,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140199.2258642,,,4959244.0,,,,23064,,,1214810.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140221.0332015,,,4961788.0,,,,23066,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780140221.0342758,,,4961788.0,,697.91,,23071,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140240.4018445,,1.0,4964049.0,,,,23081,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,0.8964048,1780140240.4027565,,,4964049.0,,,,23083,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140262.617312,,,4966652.0,,,,23104,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,0.897178,1780140306.3659983,,,4971784.0,,,,23125,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140306.366018,,,4971784.0,,,,23126,312.03348,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140306.3660746,,,4971784.0,,,,23130,,,,,,,0.571954368,6307.0,,,,Dueling DDQN+PER
,,1780140331.2500684,,,4974683.0,,,,23136,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780140331.2508562,,,4974683.0,,,,23140,312.03348,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140331.2508707,,,4974683.0,,688.59,,23141,,,,,,,0.571954368,,,,,Dueling DDQN+PER
118.0,,1780140331.250924,,,4974683.0,,,,23145,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140331.2513993,,,4974683.0,,,,23148,,,1218670.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140379.4709127,,,4980307.0,,683.59,,23169,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140379.4718454,,,4980307.0,,,,23175,,0.18164936,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140406.7929792,,,4983498.0,,,,23178,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780140406.7944026,,,4983498.0,,687.28,,23183,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140456.1703312,,,4989279.0,,,,23214,,,,,,,0.571954368,6331.0,,,,Dueling DDQN+PER
,,1780140501.8922777,84.6,,4994643.0,,,,23240,,,,,,,0.571954368,,,,,Dueling DDQN+PER
118.0,,1780140501.8923192,,,4994643.0,,,,23243,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140565.9663508,,,5000000.0,,,,23263,,,,3.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140565.9675925,,,5000000.0,,,0.005,23269,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140565.967618,,,5000000.0,,,,23271,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780140570.8023283,,,5000564.0,,,,23274,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140570.8023703,,,5000564.0,,,,23275,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,0.900056,1780140570.803442,,,5000564.0,,,,23278,,,,,,,0.571954368,,,,,Dueling DDQN+PER
118.0,,1780140570.8035395,,,5000564.0,,,,23284,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,0.9003416,1780140595.2572029,,,5003418.0,,,,23292,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140595.2572544,84.79,,5003418.0,,,,23295,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140616.3172107,,,5005885.0,,677.84,,23308,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140616.3172338,84.39,,5005885.0,,,,23309,,,,,,,0.571954368,,,,,Dueling DDQN+PER
118.0,,1780140642.395596,,,5008932.0,,,,23326,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140671.0265734,,,5012290.0,,,,23330,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,0.9015192,1780140695.9719088,,,5015196.0,,,,23348,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140695.9719326,,,5015196.0,,,,23349,324.62805,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140695.9719481,,,5015196.0,,688.88,,23350,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140695.9719872,,,5015196.0,,,,23353,,,,,,,0.571954368,6367.0,,,,Dueling DDQN+PER
,,1780140723.8739715,,,5018450.0,,,,23359,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780140723.8749683,,,5018450.0,,,,23363,324.62805,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140723.8749824,,,5018450.0,,693.26,,23364,,,,,,,0.571954368,,,,,Dueling DDQN+PER
118.0,,1780140723.8751395,,,5018450.0,,,,23368,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140750.7754002,,,5021583.0,,,,23377,324.62805,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140750.7754152,,,5021583.0,,700.67,,23378,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140750.775441,,,5021583.0,,,0.005,23380,,,,,,,0.571954368,,,,,Dueling DDQN+PER
118.0,,1780140750.7754688,,,5021583.0,,,,23382,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140750.7754943,,,5021583.0,,,,23384,,0.14161715,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140776.1643622,,1.0,5024561.0,,,,23388,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140808.171178,,,5028303.0,,,,23409,,,,,,,0.571954368,6383.0,,,,Dueling DDQN+PER
118.0,,1780140834.280249,,,5031369.0,,,,23424,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140862.371038,,,5034659.0,,,,23429,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780140862.3719196,,,5034659.0,,,0.005,23436,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140862.3719337,,,5034659.0,,,,23437,,,,,,,0.571954368,6391.0,,,,Dueling DDQN+PER
,,1780140862.372476,,,5034659.0,,,,23440,,0.10428184,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140896.0457985,,,5038587.0,,,,23442,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140896.0470479,119.3,,5038587.0,,,,23449,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780140896.0470774,,,5038587.0,,,,23451,,,,,,,0.571954368,6395.0,,,,Dueling DDQN+PER
118.0,,1780140896.04711,,,5038587.0,,,,23452,,,,,,,0.571954368,,,,,Dueling DDQN+PER
