eval/mean_ep_length,rollout/ep_len_mean,locals/num_collected_episodes,_timestamp,rollout/ep_rew_mean,train/loss,eval/mean_reward,time/fps,rollout/exploration_rate,_step,global_step,locals/num_collected_steps,train/learning_rate,train/n_updates,trajectory/video,locals/infos_0_lives,_runtime,locals/rewards,time/_episode_num,run
,,,1780194432.698984,,,,144.0,,18928,4168063.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194432.6990101,,0.08966713,,,,18930,4168063.0,,,,,,0.577534736,,,DDQN (baseline)
,,0.0,1780194467.8055286,,,,,,18933,4173081.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194467.8055441,,,,,,18934,4173081.0,1.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780194467.8067155,,0.06314825,,,,18942,4173081.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194502.1524544,,,,,,18944,4177973.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,0.0,1780194502.152495,,,,,,18945,4177973.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194502.15251,,,,,,18946,4177973.0,1.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780194502.1537337,,,,,,18953,4177973.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780194536.0103633,,,,,,18958,4182787.0,3.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780194536.0115197,,,,,,18965,4182787.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780194564.2201378,103.7,,,,,18973,4186793.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194564.220151,,,,,0.005,18974,4186793.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194564.2201777,,,,144.0,,18976,4186793.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194593.8589487,,,,,,18980,4191015.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,0.0,1780194593.858988,,,,,,18981,4191015.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194593.859699,,,,,,18983,4191015.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,,,1780194593.8597624,101.53,,,,,18985,4191015.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194593.8597772,,,,,0.005,18986,4191015.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194593.8597918,,,,,,18987,4191015.0,,,,,,0.577534736,,6063.0,DDQN (baseline)
,,,1780194627.2217603,,,,,,18995,4195769.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,1198.31,,1780194627.221826,,,,,,18996,4195769.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194627.2218547,102.24,,,,,18997,4195769.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194627.2219796,,0.11258949,,,,19002,4195769.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194681.226793,,,,,,19008,4200000.0,3.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780194681.228711,,,,,0.005,19010,4200000.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194681.2287388,,,,,,19011,4200000.0,,,,,,0.577534736,,6071.0,DDQN (baseline)
,,0.0,1780194686.4820142,,,,,,19016,4200747.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194686.4827251,,,,,,19018,4200747.0,,,,,,0.577534736,"{'values': [1], 'bins': [0, 1e-12], '_type': 'histogram'}",,DDQN (baseline)
,1207.73,,1780194686.4830012,,,,,,19019,4200747.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194686.483085,,,,,,19024,4200747.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780194723.459096,,,,,,19027,4205993.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780194723.460223,,,,,,19030,4205993.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,1227.19,,1780194723.460277,,,,,,19031,4205993.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194723.4602983,102.87,,,,,19032,4205993.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194723.460342,,,,144.0,,19035,4205993.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194723.4603558,,,,,,19036,4205993.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780194723.4603817,,,,,,19038,4205993.0,,,1026498.0,,,0.577534736,,,DDQN (baseline)
,,0.0,1780194760.8829381,,,,,,19040,4211051.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194760.8841999,,0.06757894,,,,19049,4211051.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194760.8842123,,,,,,19050,4211051.0,,,1027762.0,,,0.577534736,,,DDQN (baseline)
,1241.12,,1780194792.9929888,,,,,,19055,4215604.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194792.9930391,,,,,,19058,4215604.0,,,,,,0.577534736,,6083.0,DDQN (baseline)
,,,1780194792.9930532,,,,144.0,,19059,4215604.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194827.6198769,,,,,,19063,4220508.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,0.0,1780194827.619929,,,,,,19064,4220508.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194862.1872873,,,,,,19078,4225414.0,,,,,,0.577534736,"{'values': [1], 'bins': [0, 1e-12], '_type': 'histogram'}",,DDQN (baseline)
,1255.04,,1780194862.1873434,,,,,,19079,4225414.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194862.1874065,,,,144.0,,19083,4225414.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194862.187433,,0.031071292,,,,19085,4225414.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194896.8842146,,,,,,19090,4230334.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,,,1780194930.710605,,,,,,19102,4235156.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,,,1780194960.468929,,,,,,19113,4239388.0,4.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780194960.4701657,99.74,,,,,19116,4239388.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194960.4702127,,,,,,19118,4239388.0,,,,,,0.577534736,,6103.0,DDQN (baseline)
,,,1780194960.4702563,,,,,,19120,4239388.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780194996.7040994,,,,,,19123,4244552.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780194996.7041543,,,,,,19125,4244552.0,4.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780194996.7051747,100.18,,,,,19128,4244552.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194996.7052188,,,,144.0,,19131,4244552.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780194996.705232,,,,,,19132,4244552.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780195063.2189193,,,,,,19149,4250000.0,,,,,4.0,0.577534736,,,DDQN (baseline)
,,0.0,1780195063.218944,,,,,,19150,4250000.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195063.2208529,,,,,,19157,4250000.0,,,1037499.0,,,0.577534736,,,DDQN (baseline)
,,,1780195095.185815,99.22,,,,,19163,4254466.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195134.9801307,,,,,,19173,4260028.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,1239.71,,1780195134.9801867,,,,,,19174,4260028.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195134.980206,99.07,,,,,19175,4260028.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195134.98029,,,,,,19181,4260028.0,,,1040006.0,,,0.577534736,,,DDQN (baseline)
,,,1780195170.5015879,,,,,,19182,4265030.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780195170.5030634,,,,,,19189,4265030.0,,,,,,0.577534736,,6123.0,DDQN (baseline)
,,,1780195170.503085,,,,144.0,,19190,4265030.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195170.5031276,,0.06782266,,,,19192,4265030.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195170.5031495,,,,,,19193,4265030.0,,,1041257.0,,,0.577534736,,,DDQN (baseline)
,1232.81,,1780195203.5954673,,,,,,19198,4269738.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195263.4907308,,,,,,19218,4278231.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780195263.4916127,,,,,,19221,4278231.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,1214.38,,1780195263.4916594,,,,,,19222,4278231.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195263.491721,,,,144.0,,19226,4278231.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195299.2601569,,,,,,19233,4283267.0,,,,,,0.577534736,"{'values': [1], 'bins': [0, 1e-12], '_type': 'histogram'}",,DDQN (baseline)
,1206.9,,1780195299.260221,,,,,,19234,4283267.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195369.6203537,,,,,,19254,4292797.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780195369.6212437,,,,,,19261,4292797.0,,,,,,0.577534736,,6147.0,DDQN (baseline)
,,0.0,1780195398.1103976,,,,,,19267,4296765.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195398.111673,,,,144.0,,19274,4296765.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195398.1116998,,0.17699021,,,,19276,4296765.0,,,,,,0.577534736,,,DDQN (baseline)
1039.2,,,1780195446.1952791,,,,,,19278,4300000.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195446.1953466,,,,,,19280,4300000.0,,,,,2.0,0.577534736,,,DDQN (baseline)
,,0.0,1780195446.1953607,,,,,,19281,4300000.0,,,,,,0.577534736,,,DDQN (baseline)
,,0.0,1780195448.8887708,,,,,,19290,4300377.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195448.8897378,86.13,,,,,19294,4300377.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195448.8897674,,,,,,19296,4300377.0,,,,,,0.577534736,,6155.0,DDQN (baseline)
,,,1780195481.812007,,,,,,19303,4305017.0,1.0,,,,,0.577534736,,,DDQN (baseline)
,1182.24,,1780195481.8132627,,,,,,19305,4305017.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195481.8133245,,,,143.0,,19309,4305017.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195521.647284,,,,143.0,,19321,4310673.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195521.64786,,,,,,19324,4310673.0,,,1052668.0,,,0.577534736,,,DDQN (baseline)
,,0.0,1780195564.5098643,,,,,,19326,4316751.0,,,,,,0.577534736,,,DDQN (baseline)
,1209.82,,1780195564.5107102,,,,,,19329,4316751.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195564.5107286,90.02,,,,,19330,4316751.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195564.5107985,,0.06204108,,,,19335,4316751.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195564.5115924,,,,,,19336,4316751.0,,,1054187.0,,,0.577534736,,,DDQN (baseline)
,,,1780195594.3565729,,,,,,19339,4320973.0,1.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780195594.357396,,,,,,19340,4320973.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,,,1780195594.3574717,90.58,,,,,19342,4320973.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195635.3257654,,,,,,19349,4326793.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780195635.3268619,,,,,,19356,4326793.0,,,,,,0.577534736,,6175.0,DDQN (baseline)
,,,1780195672.0973737,,,,,,19368,4332013.0,,,,,,0.577534736,,6179.0,DDQN (baseline)
,,,1780195672.0974011,,,,,,19370,4332013.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,0.0,1780195743.428862,,,,,,19386,4342147.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195743.430232,,0.075294085,,,,19395,4342147.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195777.297996,,,,,,19399,4346955.0,3.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780195777.2988253,,,,,,19400,4346955.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,,,1780195777.2990239,,0.08822509,,,,19407,4346955.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195777.2996442,,,,,,19408,4346955.0,,,1061738.0,,,0.577534736,,,DDQN (baseline)
,,0.0,1780195823.7703807,,,,,,19412,4350000.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195823.7703993,,,,,,19413,4350000.0,3.0,,,,,0.577534736,,,DDQN (baseline)
,,0.0,1780195836.1600063,,,,,,19421,4351763.0,,,,,,0.577534736,,,DDQN (baseline)
,1214.29,,1780195836.160685,,,,,,19424,4351763.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195869.7388153,,,,,,19434,4356539.0,3.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780195869.7399616,89.01,,,,,19437,4356539.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195907.7092485,,0.37277475,,,,19454,4361963.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195942.5805066,,,,143.0,,19464,4366901.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780195975.8142526,,,,,,19477,4371637.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780195975.8142903,,,,,,19479,4371637.0,,,1067909.0,,,0.577534736,,,DDQN (baseline)
,,,1780196013.1451674,,,,,,19480,4376939.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780196045.9102411,,,,,,19492,4381591.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,0.0,1780196045.9102798,,,,,,19493,4381591.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780196045.9102955,,,,,,19494,4381591.0,3.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780196045.911179,,,,,,19495,4381591.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,,,1780196045.9113,,,,,,19499,4381591.0,,,,,,0.577534736,,6219.0,DDQN (baseline)
,,,1780196045.911321,,,,143.0,,19500,4381591.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780196077.6278186,,,,,,19507,4386099.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,,,1780196077.6279733,,,,143.0,,19512,4386099.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780196077.6280067,,0.09573686,,,,19514,4386099.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780196077.6280222,,,,,,19515,4386099.0,,,1071524.0,,,0.577534736,,,DDQN (baseline)
,,,1780196112.8193264,,,,,,19519,4391085.0,,,,,,0.577534736,"{'values': [1], 'bins': [0, 1e-12], '_type': 'histogram'}",,DDQN (baseline)
,,,1780196112.819437,,,,143.0,,19524,4391085.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780196112.8194501,,,,,,19525,4391085.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780196144.4333446,,,,,,19539,4395587.0,,,1073896.0,,,0.577534736,,,DDQN (baseline)
,,,1780196201.908368,,,,,,19547,4400000.0,,,,,,0.577534736,,6235.0,DDQN (baseline)
,,,1780196201.908383,,,,,,19548,4400000.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,1219.2,,1780196202.9918005,,,,,,19555,4400151.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780196202.991875,,,,,,19560,4400151.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780196238.7695677,,,,,,19574,4405217.0,,,1076304.0,,,0.577534736,,,DDQN (baseline)
,,,1780196267.478847,,,,,,19582,4409301.0,,,,,,0.577534736,,6243.0,DDQN (baseline)
,,,1780196267.4788613,,,,143.0,,19583,4409301.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780196267.4788978,,0.0425851,,,,19585,4409301.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780196267.4789312,,,,,,19586,4409301.0,,,1077325.0,,,0.577534736,,,DDQN (baseline)
,,0.0,1780196297.47489,,,,,,19588,4413575.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780196329.1227267,,,,143.0,,19607,4418056.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780196329.1227489,,,,,,19608,4418056.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780196329.1227887,,,,,,19610,4418056.0,,,1079513.0,,,0.577534736,,,DDQN (baseline)
,,,1780196361.0579278,,,,,,19622,4422589.0,,,1080647.0,,,0.577534736,,,DDQN (baseline)
,,,1780196396.441856,,,,,,19625,4427643.0,3.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780196396.443196,,,,,,19630,4427643.0,,,,,,0.577534736,,6259.0,DDQN (baseline)
,,,1780196423.6844249,,0.05959937,,,,19645,4431519.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780196467.26833,,,,,,19649,4437714.0,2.0,,,,,0.577534736,,,DDQN (baseline)
,1209.63,,1780196467.2698755,,,,,,19651,4437714.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780196467.2699575,,,,,,19654,4437714.0,,,,,,0.577534736,,6267.0,DDQN (baseline)
,,,1780196467.270009,,,,,,19658,4437714.0,,,1084428.0,,,0.577534736,,,DDQN (baseline)
,,,1780196532.7498538,,,,,,19680,4446998.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780196600.1169603,,,,,,19705,4452180.0,,,1088044.0,,,0.577534736,,,DDQN (baseline)
,,0.0,1780196629.9868581,,,,,,19707,4456416.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780196629.9868746,,,,,,19708,4456416.0,4.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780196629.9880066,,,,,,19713,4456416.0,,,,,,0.577534736,,6283.0,DDQN (baseline)
,,,1780196629.9880571,,0.07711597,,,,19716,4456416.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780196668.1205044,,,,,,19718,4461832.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,1196.85,,1780196668.121674,,,,,,19722,4461832.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780196704.8449206,,,,,,19732,4467044.0,4.0,,,,,0.577534736,,,DDQN (baseline)
,1200.89,,1780196704.8461533,,,,,,19734,4467044.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780196704.846187,,,,,0.005,19736,4467044.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780196744.080435,,,,,,19742,4472608.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780196744.0818367,,,,,,19749,4472608.0,,,,,,0.577534736,,6295.0,DDQN (baseline)
,,,1780196781.8134494,,,,,,19754,4477966.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,1214.27,,1780196781.8145266,,,,,,19758,4477966.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780196781.8145592,,,,,0.005,19760,4477966.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780196781.8146145,,0.11945471,,,,19764,4477966.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780196821.651371,,,,,,19768,4483636.0,4.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780196821.6525342,,,,,0.005,19772,4483636.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780196821.6525486,,,,,,19773,4483636.0,,,,,,0.577534736,,6303.0,DDQN (baseline)
,,,1780196857.1279993,,,,,,19781,4488686.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,,,1780196857.128129,,,,,0.005,19784,4488686.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780196857.1281765,,,,143.0,,19786,4488686.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780196857.1282072,,0.054138027,,,,19788,4488686.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780196894.402276,,,,,,19790,4493986.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780196894.4023314,,,,,,19792,4493986.0,2.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780196894.4036782,86.56,,,,,19795,4493986.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780196894.4037206,,,,143.0,,19798,4493986.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780196927.8021836,,,,,0.005,19808,4498736.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780196927.8022556,,,,,,19811,4498736.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780196966.5233092,,,,,,19819,4500000.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,,,1780196966.523427,,0.45837203,,,,19823,4500000.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780196989.6175027,,0.07157546,,,,19835,4502796.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780197031.4908276,,,,,,19838,4507388.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,0.0,1780197031.4908745,,,,,,19839,4507388.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780197031.492182,,,,,,19841,4507388.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,,,1780197031.4923143,,,,,,19845,4507388.0,,,,,,0.577534736,,6323.0,DDQN (baseline)
,,,1780197031.492344,,,,,,19847,4507388.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780197070.7211556,,,,,,19850,4512838.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,0.0,1780197070.7211988,,,,,,19851,4512838.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780197070.7212152,,,,,,19852,4512838.0,2.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780197070.722053,,,,,,19857,4512838.0,,,,,,0.577534736,,6327.0,DDQN (baseline)
,,,1780197101.551295,,,,,,19865,4517172.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,1215.85,,1780197101.5513542,,,,,,19866,4517172.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780197101.5514834,,0.2855187,,,,19872,4517172.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780197131.6589735,,,,,,19874,4521460.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780197165.1928186,,,,,,19889,4526196.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,,,1780197165.1929538,,,,,,19893,4526196.0,,,,,,0.577534736,,6339.0,DDQN (baseline)
,,,1780197165.1929736,,,,143.0,,19894,4526196.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780197196.5486262,,,,,,19898,4530628.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,1213.27,,1780197196.5499961,,,,,,19902,4530628.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780197196.5500484,,,,,,19905,4530628.0,,,,,,0.577534736,,6343.0,DDQN (baseline)
,,,1780197196.5500908,,0.08159861,,,,19908,4530628.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780197234.0140145,,,,,,19919,4535968.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780197274.5558717,,,,,,19924,4541732.0,4.0,,,,,0.577534736,,,DDQN (baseline)
,,0.0,1780197306.9090571,,,,,,19935,4546332.0,,,,,,0.577534736,,,DDQN (baseline)
1229.8,,,1780197357.816586,,,,,,19946,4550000.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780197357.816708,,,,,,19950,4550000.0,3.0,,,,,0.577534736,,,DDQN (baseline)
,,0.0,1780197368.776203,,,,,,19958,4551562.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780197368.7770462,,,,,,19964,4551562.0,,,,,,0.577534736,,6359.0,DDQN (baseline)
,,,1780197368.7770605,,,,143.0,,19965,4551562.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780197368.7770867,,0.20262612,,,,19967,4551562.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780197406.6381214,,,,,,19976,4556968.0,,,,,,0.577534736,,6363.0,DDQN (baseline)
,,,1780197441.426747,,,,,,19984,4561938.0,,,,,,0.577534736,"{'bins': [0, 1e-12], '_type': 'histogram', 'values': [1]}",,DDQN (baseline)
,1242.24,,1780197441.4268122,,,,,,19985,4561938.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780197441.426859,,,,,,19988,4561938.0,,,,,,0.577534736,,6367.0,DDQN (baseline)
,,,1780197441.4268868,,,,,,19990,4561938.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780197441.4269,,0.038111106,,,,19991,4561938.0,,,,,,0.577534736,,,DDQN (baseline)
,,0.0,1780197476.3295314,,,,,,19994,4566910.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780197476.3295472,,,,,,19995,4566910.0,2.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780197476.330958,,,,,,20002,4566910.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780197508.0395622,76.15,,,,,20010,4571412.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780197535.236114,,,,,0.005,20023,4575266.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780197535.2361813,,,,,,20028,4575266.0,,,1118816.0,,,0.577534736,,,DDQN (baseline)
,,0.0,1780197574.6254265,,,,,,20030,4580879.0,,,,,,0.577534736,,,DDQN (baseline)
,1244.63,,1780197574.6266398,,,,,,20033,4580879.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780197574.6267433,,,,,,20040,4580879.0,,,1120219.0,,,0.577534736,,,DDQN (baseline)
,,,1780197610.6282945,,,,,,20041,4586003.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780197610.629421,,,,,,20044,4586003.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,,,1780197610.6295147,74.6,,,,,20046,4586003.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780197610.62957,,,,,,20048,4586003.0,,,,,,0.577534736,,6387.0,DDQN (baseline)
,,,1780197643.2278903,,,,,0.005,20059,4590631.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780197643.2280426,,,,,,20064,4590631.0,,,1122657.0,,,0.577534736,,,DDQN (baseline)
,,,1780197675.565815,,,,,,20065,4595243.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780197675.565869,,,,,,20067,4595243.0,3.0,,,,,0.577534736,,,DDQN (baseline)
,1226.35,,1780197675.566824,,,,,,20069,4595243.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780197675.5668836,,,,143.0,,20073,4595243.0,,,,,,0.577534736,,,DDQN (baseline)
,,0.0,1780197735.6698744,,,,,,20080,4600000.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780197735.6714206,,,,,,20084,4600000.0,,,,,,0.577534736,,6399.0,DDQN (baseline)
,,,1780197735.6714344,,,,,,20085,4600000.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
